Request: {}
Malicious: True
----------------------------------------
Request: {}
Malicious: True
----------------------------------------
2025-07-13 13:53:30,083 - INFO - Action: ALLOW | URL: https://www.bing.com/qbox?query=&language=en-US&pt=EdgBox&cvid=59cfc62ae843475eb73f196fb8c48f7a&oit=0&pgcl=22&richanswersentity=1 | IP: 
2025-07-13 15:04:59,772 - INFO - Action: ALLOW | URL: https://assets.msn.com/service/news/feed/pages/weblayout?User=m-04489FBC4A856FC60FE689A54B066EDE&activityId=62385A89-5623-4BFD-8FB9-4DFA96EFA922&adminDisabled=false&adoffsets=c1:-1,c2:-1,c3:-1,c4:-1&adsTimeout=600&anaheimPageLayout=informational&apikey=1hYoJsIRvPEnSkk0hlnJF2092mHqiz7xFenIFKa9uc&apptype=edgeChromium&audienceMode=adult&backgroundImageIsSet=false&caller=bgtask&cm=en-xl&colstatus=c1:0,c2:0,c3:0,c4:0&column=c4&colwidth=300&contentType=article,video,slideshow,webcontent&copilotApiSupported=true&dprValue=1&duotone=true&edgExpMask=633318697664769&gdpr=1&inEdgeFeatures=false&it=app&l3v=2&layout=c4&memory=8&newDevFreTime=1751092810175&newProfFreTime=1751092810148&newsSkip=0&newsTop=48&ocid=anaheim-ntp-feeds&pgc=299&pgname=default&pgtype=ntp&prerender=1&promotion=1751365214954_f_1_0&revertTimes=0&scn=APP_ANON&timeOut=2000&verticalName=edge&vpSize=1272x564&wposchema=byregion | IP: 
2025-07-13 15:04:59,777 - INFO - Action: ALLOW | URL: https://assets.msn.com/service/news/feed/pages/weblayout?User=m-04489FBC4A856FC60FE689A54B066EDE&activityId=62385A89-5623-4BFD-8FB9-4DFA96EFA922&adminDisabled=false&adoffsets=c1:-1,c2:-1,c3:-1,c4:-1&adsTimeout=600&anaheimPageLayout=informational&apikey=1hYoJsIRvPEnSkk0hlnJF2092mHqiz7xFenIFKa9uc&apptype=edgeChromium&audienceMode=adult&backgroundImageIsSet=false&caller=bgtask&cm=en-xl&colstatus=c1:0,c2:0,c3:0,c4:0&column=c4&colwidth=300&contentType=article,video,slideshow,webcontent&copilotApiSupported=true&dprValue=1&duotone=true&edgExpMask=633318697664769&gdpr=1&inEdgeFeatures=false&it=app&l3v=2&layout=c4&memory=8&newDevFreTime=1751092810175&newProfFreTime=1751092810148&newsSkip=0&newsTop=48&ocid=anaheim-ntp-feeds&pgc=299&pgname=default&pgtype=ntp&prerender=1&promotion=1751365214954_f_1_0&revertTimes=0&scn=APP_ANON&timeOut=2000&verticalName=edge&vpSize=1272x564&wposchema=byregion | IP: 
2025-07-13 15:05:00,613 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 15:05:00,622 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 15:05:00,756 - INFO - Action: ALLOW | URL: https://www.bing.com/images/svctrlpack?mmasync=1&icnlbl=1&host=serp&IG=44E11E173F904D4DAF18C0CA2B4EC2CE&SFX=1&iid=SCPKG | IP: 
2025-07-13 15:05:00,779 - INFO - Action: ALLOW | URL: https://www.bing.com/images/svctrlpack?mmasync=1&icnlbl=1&host=serp&IG=44E11E173F904D4DAF18C0CA2B4EC2CE&SFX=1&iid=SCPKG | IP: 
2025-07-13 15:05:00,818 - INFO - Action: ALLOW | URL: https://www.bing.com/videos/vdasync?f=ch&mid=DDE0CF084C25BA58F5A2DDE0CF084C25BA58F5A2&vdpp=VideoAnswerHover&&IG=44E11E173F904D4DAF18C0CA2B4EC2CE&IID=SERP.vrh.vsb_tr_chd_hc&SFX=0 | IP: 
2025-07-13 15:05:00,835 - INFO - Action: ALLOW | URL: https://www.bing.com/videos/vdasync?f=ch&mid=DDE0CF084C25BA58F5A2DDE0CF084C25BA58F5A2&vdpp=VideoAnswerHover&&IG=44E11E173F904D4DAF18C0CA2B4EC2CE&IID=SERP.vrh.vsb_tr_chd_hc&SFX=0 | IP: 
2025-07-13 15:05:00,941 - INFO - Action: ALLOW | URL: http://www.microsoft.com/mitmproxy-494875476560773171573620010182731571921935476063.crl | IP: 
2025-07-13 15:05:00,947 - INFO - Action: ALLOW | URL: http://www.microsoft.com/mitmproxy-494875476560773171573620010182731571921935476063.crl | IP: 
2025-07-13 15:05:00,988 - INFO - Action: ALLOW | URL: https://www.bing.com/videos/vdasync?f=ch&mid=38BDAE6D06A6CB8D967838BDAE6D06A6CB8D9678&vdpp=VideoAnswerHover&&IG=44E11E173F904D4DAF18C0CA2B4EC2CE&IID=SERP.vrh.vsb_tr_chd_hc&SFX=1 | IP: 
2025-07-13 15:05:01,008 - INFO - Action: ALLOW | URL: https://www.bing.com/videos/vdasync?f=ch&mid=38BDAE6D06A6CB8D967838BDAE6D06A6CB8D9678&vdpp=VideoAnswerHover&&IG=44E11E173F904D4DAF18C0CA2B4EC2CE&IID=SERP.vrh.vsb_tr_chd_hc&SFX=1 | IP: 
2025-07-13 15:05:01,079 - INFO - Action: ALLOW | URL: https://www.bing.com/videos/vdasync?f=ch&mid=F3CFB0F302A4840C4DF8F3CFB0F302A4840C4DF8&vdpp=VideoAnswerHover&&IG=44E11E173F904D4DAF18C0CA2B4EC2CE&IID=SERP.vrh.vsb_tr_chd_hc&SFX=2 | IP: 
2025-07-13 15:05:01,092 - INFO - Action: ALLOW | URL: https://www.bing.com/videos/vdasync?f=ch&mid=F3CFB0F302A4840C4DF8F3CFB0F302A4840C4DF8&vdpp=VideoAnswerHover&&IG=44E11E173F904D4DAF18C0CA2B4EC2CE&IID=SERP.vrh.vsb_tr_chd_hc&SFX=2 | IP: 
2025-07-13 15:05:01,133 - INFO - Action: ALLOW | URL: https://www.bing.com/videos/vdasync?f=ch&mid=39949A89735B50E5DEB339949A89735B50E5DEB3&vdpp=VideoAnswerHover&&IG=44E11E173F904D4DAF18C0CA2B4EC2CE&IID=SERP.vrh.vsb_tr_chd_hc&SFX=3 | IP: 
2025-07-13 15:05:01,146 - INFO - Action: ALLOW | URL: https://www.bing.com/videos/vdasync?f=ch&mid=39949A89735B50E5DEB339949A89735B50E5DEB3&vdpp=VideoAnswerHover&&IG=44E11E173F904D4DAF18C0CA2B4EC2CE&IID=SERP.vrh.vsb_tr_chd_hc&SFX=3 | IP: 
2025-07-13 15:05:01,186 - INFO - Action: ALLOW | URL: https://www.bing.com/videos/vdasync?f=ch&mid=7487BC8E5455745CC0687487BC8E5455745CC068&vdpp=VideoAnswerHover&&IG=44E11E173F904D4DAF18C0CA2B4EC2CE&IID=SERP.vrh.vsb_tr_chd_hc&SFX=4 | IP: 
2025-07-13 15:05:01,200 - INFO - Action: ALLOW | URL: https://www.bing.com/videos/vdasync?f=ch&mid=7487BC8E5455745CC0687487BC8E5455745CC068&vdpp=VideoAnswerHover&&IG=44E11E173F904D4DAF18C0CA2B4EC2CE&IID=SERP.vrh.vsb_tr_chd_hc&SFX=4 | IP: 
2025-07-13 15:05:01,337 - INFO - Action: ALLOW | URL: https://self.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 15:05:01,343 - INFO - Action: ALLOW | URL: https://self.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 15:05:01,371 - INFO - Action: ALLOW | URL: https://storage.live.com/users/0x2b58d9be3f37cb12/myprofile/expressionprofile/profilephoto:UserTileStatic/p?ck=1&ex=720&sid=1C1377B217B662E73A39619A16E163B2&fofoff=1 | IP: 
2025-07-13 15:05:01,386 - INFO - Action: ALLOW | URL: https://storage.live.com/users/0x2b58d9be3f37cb12/myprofile/expressionprofile/profilephoto:UserTileStatic/p?ck=1&ex=720&sid=1C1377B217B662E73A39619A16E163B2&fofoff=1 | IP: 
2025-07-13 15:05:01,881 - INFO - Action: ALLOW | URL: https://www.bing.com/mysaves/collections/get?Comp=VideoReco&PIG=44E11E173F904D4DAF18C0CA2B4EC2CE&sid=1C1377B217B662E73A39619A16E163B2 | IP: 
2025-07-13 15:05:01,894 - INFO - Action: ALLOW | URL: https://www.bing.com/mysaves/collections/get?Comp=VideoReco&PIG=44E11E173F904D4DAF18C0CA2B4EC2CE&sid=1C1377B217B662E73A39619A16E163B2 | IP: 
2025-07-13 15:05:02,317 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 15:05:02,328 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 15:05:02,487 - INFO - Action: ALLOW | URL: https://www.bing.com/fd/ls/l?IG=44E11E173F904D4DAF18C0CA2B4EC2CE&Type=Event.PPT&DATA={%22S%22:1968,%22E%22:11581,%22T%22:0,%22I%22:0,%22N%22:{},%22M%22:{}}&P=SERP&DA=PUSE01&dl=5 | IP: 
2025-07-13 15:05:02,504 - INFO - Action: ALLOW | URL: https://www.bing.com/fd/ls/l?IG=44E11E173F904D4DAF18C0CA2B4EC2CE&Type=Event.PPT&DATA={%22S%22:1968,%22E%22:11581,%22T%22:0,%22I%22:0,%22N%22:{},%22M%22:{}}&P=SERP&DA=PUSE01&dl=5 | IP: 
2025-07-13 15:05:02,558 - INFO - Action: ALLOW | URL: https://login.live.com/login.srf?wa=wsignin1.0&rpsnv=175&ct=1752401103&rver=7.5.2146.0&wp=MBI_SSL&wreply=https:%2F%2Fstorage.live.com%2Fstorageservice%2Fpassport%2Fauth.aspx%3Fsru%3Dhttps:%252f%252fstorage.live.com%252fusers%252f0x2b58d9be3f37cb12%252fmyprofile%252fexpressionprofile%252fprofilephoto:UserTileStatic%252fp&lc=1033&id=63539 | IP: 
2025-07-13 15:05:02,573 - INFO - Action: ALLOW | URL: https://login.live.com/login.srf?wa=wsignin1.0&rpsnv=175&ct=1752401103&rver=7.5.2146.0&wp=MBI_SSL&wreply=https:%2F%2Fstorage.live.com%2Fstorageservice%2Fpassport%2Fauth.aspx%3Fsru%3Dhttps:%252f%252fstorage.live.com%252fusers%252f0x2b58d9be3f37cb12%252fmyprofile%252fexpressionprofile%252fprofilephoto:UserTileStatic%252fp&lc=1033&id=63539 | IP: 
2025-07-13 15:05:03,686 - INFO - Action: ALLOW | URL: https://self.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 15:05:03,699 - INFO - Action: ALLOW | URL: https://self.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 15:05:04,033 - INFO - Action: ALLOW | URL: https://edge.microsoft.com/sync/v1/feeds/me/syncEntities/command/?client=Chromium&client_id=6FVeQquZso0SIlsweFMEXw%3D%3D | IP: 
2025-07-13 15:05:04,040 - INFO - Action: ALLOW | URL: https://edge.microsoft.com/sync/v1/feeds/me/syncEntities/command/?client=Chromium&client_id=6FVeQquZso0SIlsweFMEXw%3D%3D | IP: 
2025-07-13 15:05:04,199 - INFO - Action: ALLOW | URL: https://th.bing.com/th?id=ORMS.b1c1bb24993ef3d581ceda5bbfdb96b7&pid=Wdp&w=612&h=304&qlt=90&c=1&rs=1&dpr=1&p=0 | IP: 
2025-07-13 15:05:04,221 - INFO - Action: ALLOW | URL: https://th.bing.com/th?id=ORMS.b1c1bb24993ef3d581ceda5bbfdb96b7&pid=Wdp&w=612&h=304&qlt=90&c=1&rs=1&dpr=1&p=0 | IP: 
2025-07-13 15:05:04,389 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 15:05:04,399 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 15:05:05,706 - INFO - Action: ALLOW | URL: https://th.bing.com/th?id=ORMS.b9f2d0839032fe9e4fda2957005419e2&pid=Wdp&w=612&h=304&qlt=90&c=1&rs=1&dpr=1&p=0 | IP: 
2025-07-13 15:05:05,716 - INFO - Action: ALLOW | URL: https://th.bing.com/th?id=ORMS.b9f2d0839032fe9e4fda2957005419e2&pid=Wdp&w=612&h=304&qlt=90&c=1&rs=1&dpr=1&p=0 | IP: 
2025-07-13 15:05:05,914 - INFO - Action: ALLOW | URL: https://th.bing.com/th?id=ORMS.5847e826b955a2f0c36d757ea9ee58c7&pid=Wdp&w=612&h=304&qlt=90&c=1&rs=1&dpr=1&p=0 | IP: 
2025-07-13 15:05:05,927 - INFO - Action: ALLOW | URL: https://th.bing.com/th?id=ORMS.5847e826b955a2f0c36d757ea9ee58c7&pid=Wdp&w=612&h=304&qlt=90&c=1&rs=1&dpr=1&p=0 | IP: 
2025-07-13 15:05:06,049 - INFO - Action: ALLOW | URL: https://th.bing.com/th?id=ORMS.596ab484f7dc2f11330733a8b7507c76&pid=Wdp&w=612&h=304&qlt=90&c=1&rs=1&dpr=1&p=0 | IP: 
2025-07-13 15:05:06,075 - INFO - Action: ALLOW | URL: https://th.bing.com/th?id=ORMS.596ab484f7dc2f11330733a8b7507c76&pid=Wdp&w=612&h=304&qlt=90&c=1&rs=1&dpr=1&p=0 | IP: 
2025-07-13 15:05:06,445 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 15:05:06,453 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 15:05:06,539 - INFO - Action: ALLOW | URL: https://th.bing.com/th?id=ORMS.eda2a1a86ebab1b3bd0701b36215b247&pid=Wdp&w=612&h=304&qlt=90&c=1&rs=1&dpr=1&p=0 | IP: 
2025-07-13 15:05:06,551 - INFO - Action: ALLOW | URL: https://th.bing.com/th?id=ORMS.eda2a1a86ebab1b3bd0701b36215b247&pid=Wdp&w=612&h=304&qlt=90&c=1&rs=1&dpr=1&p=0 | IP: 
2025-07-13 15:05:09,731 - INFO - Action: ALLOW | URL: https://ntp.msn.com/edge/ntp/service-worker.js?bundles=latest&riverAgeMinutes=2880&navAgeMinutes=2880&networkTimeoutSeconds=5&bgTaskNetworkTimeoutSeconds=8&ssrBasePageNavAgeMinutes=720&enableEmptySectionRoute=true&enableNavPreload=true&enableFallbackVerticalsFeed=true&noCacheLayoutTemplates=true&cacheSSRBasePageResponse=true&enableStaticAdsRouting=true&enableWidgetsRegion=true&enableNonPrerenderStaticNav=true&enableSWNotRunningStaticNav=true | IP: 
2025-07-13 15:05:09,744 - INFO - Action: ALLOW | URL: https://ntp.msn.com/edge/ntp/service-worker.js?bundles=latest&riverAgeMinutes=2880&navAgeMinutes=2880&networkTimeoutSeconds=5&bgTaskNetworkTimeoutSeconds=8&ssrBasePageNavAgeMinutes=720&enableEmptySectionRoute=true&enableNavPreload=true&enableFallbackVerticalsFeed=true&noCacheLayoutTemplates=true&cacheSSRBasePageResponse=true&enableStaticAdsRouting=true&enableWidgetsRegion=true&enableNonPrerenderStaticNav=true&enableSWNotRunningStaticNav=true | IP: 
2025-07-13 15:05:13,727 - INFO - Action: ALLOW | URL: https://ntp.msn.com/edge/ntp?locale=en-US&title=New%20tab&dsp=1&sp=Bing&feed_dis=always&en_widget_reg=false&prerender=1&PC=U531 | IP: 
2025-07-13 15:05:13,741 - INFO - Action: ALLOW | URL: https://ntp.msn.com/edge/ntp?locale=en-US&title=New%20tab&dsp=1&sp=Bing&feed_dis=always&en_widget_reg=false&prerender=1&PC=U531 | IP: 
2025-07-13 15:05:15,074 - INFO - Action: ALLOW | URL: https://assets.msn.com/statics/icons/favicon.ico | IP: 
2025-07-13 15:05:15,084 - INFO - Action: ALLOW | URL: https://assets.msn.com/statics/icons/favicon.ico | IP: 
2025-07-13 15:05:15,910 - INFO - Action: ALLOW | URL: https://edge.microsoft.com/sync/v1/feeds/me/syncEntities/command/?client=Chromium&client_id=6FVeQquZso0SIlsweFMEXw%3D%3D | IP: 
2025-07-13 15:05:15,922 - INFO - Action: ALLOW | URL: https://edge.microsoft.com/sync/v1/feeds/me/syncEntities/command/?client=Chromium&client_id=6FVeQquZso0SIlsweFMEXw%3D%3D | IP: 
2025-07-13 15:05:16,776 - INFO - Action: ALLOW | URL: https://edge.microsoft.com/sync/v1/feeds/me/syncEntities/command/?client=Chromium&client_id=6FVeQquZso0SIlsweFMEXw%3D%3D | IP: 
2025-07-13 15:05:16,783 - INFO - Action: ALLOW | URL: https://edge.microsoft.com/sync/v1/feeds/me/syncEntities/command/?client=Chromium&client_id=6FVeQquZso0SIlsweFMEXw%3D%3D | IP: 
2025-07-13 15:05:17,182 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 15:05:17,197 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 15:05:17,598 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 15:05:17,617 - INFO - Action: ALLOW | URL: https://functional.events.data.microsoft.com/OneCollector/1.0/ | IP: 
2025-07-13 15:05:18,087 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 15:05:18,093 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 15:05:19,155 - INFO - Action: ALLOW | URL: https://assets.msn.com/service/segments/recoitems/weather?apikey=UhJ4G66OjyLbn9mXARgajXLiLw6V75sHnfpU60aJBB&activityId=DB695F70-D1B3-4C12-8002-A6BEE16D966E&ocid=weather-peregrine&cm=en-xl&it=app&user=m-04489FBC4A856FC60FE689A54B066EDE&scn=APP_ANON&appId=4de6fc9f-3262-47bf-9c99-e189a8234fa2&wrapodata=false&includemapsmetadata=true&cuthour=true&filterRule=card&distanceinkm=0&regionDataCount=20&orderby=distance&days=5&pageOcid=anaheim-ntp-peregrine&source=undefined_csr&hours=13&fdhead=prg-1sw-wxaqepp%2Cprg-1sw-wxaqoff%2C1s-wxmixcache%2Cprg-1sw-wxncvf%2Cprg-1sw-wxtrlog%2Cprg-1sw-wxtrlogp-c%2Cprg-1sw-wxomghdeu&contentcount=3&region=xl&market=en-xl&locale=en-xl | IP: 
2025-07-13 15:05:19,161 - INFO - Action: ALLOW | URL: https://assets.msn.com/service/segments/recoitems/weather?apikey=UhJ4G66OjyLbn9mXARgajXLiLw6V75sHnfpU60aJBB&activityId=DB695F70-D1B3-4C12-8002-A6BEE16D966E&ocid=weather-peregrine&cm=en-xl&it=app&user=m-04489FBC4A856FC60FE689A54B066EDE&scn=APP_ANON&appId=4de6fc9f-3262-47bf-9c99-e189a8234fa2&wrapodata=false&includemapsmetadata=true&cuthour=true&filterRule=card&distanceinkm=0&regionDataCount=20&orderby=distance&days=5&pageOcid=anaheim-ntp-peregrine&source=undefined_csr&hours=13&fdhead=prg-1sw-wxaqepp%2Cprg-1sw-wxaqoff%2C1s-wxmixcache%2Cprg-1sw-wxncvf%2Cprg-1sw-wxtrlog%2Cprg-1sw-wxtrlogp-c%2Cprg-1sw-wxomghdeu&contentcount=3&region=xl&market=en-xl&locale=en-xl | IP: 
2025-07-13 15:05:19,667 - INFO - Action: ALLOW | URL: https://chatgpt.com/backend-api/sentinel/chat-requirements | IP: 
2025-07-13 15:05:19,673 - INFO - Action: ALLOW | URL: https://chatgpt.com/backend-api/sentinel/chat-requirements | IP: 
2025-07-13 15:05:20,058 - INFO - Action: ALLOW | URL: https://ntp.msn.com/edge/ntp/service-worker.js?bundles=latest&riverAgeMinutes=2880&navAgeMinutes=2880&networkTimeoutSeconds=5&bgTaskNetworkTimeoutSeconds=8&ssrBasePageNavAgeMinutes=720&enableEmptySectionRoute=true&enableNavPreload=true&enableFallbackVerticalsFeed=true&noCacheLayoutTemplates=true&cacheSSRBasePageResponse=true&enableStaticAdsRouting=true&enableWidgetsRegion=true&enableNonPrerenderStaticNav=true&enableSWNotRunningStaticNav=true | IP: 
2025-07-13 15:05:20,067 - INFO - Action: ALLOW | URL: https://ntp.msn.com/edge/ntp/service-worker.js?bundles=latest&riverAgeMinutes=2880&navAgeMinutes=2880&networkTimeoutSeconds=5&bgTaskNetworkTimeoutSeconds=8&ssrBasePageNavAgeMinutes=720&enableEmptySectionRoute=true&enableNavPreload=true&enableFallbackVerticalsFeed=true&noCacheLayoutTemplates=true&cacheSSRBasePageResponse=true&enableStaticAdsRouting=true&enableWidgetsRegion=true&enableNonPrerenderStaticNav=true&enableSWNotRunningStaticNav=true | IP: 
2025-07-13 15:05:20,220 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 15:05:20,230 - INFO - Action: ALLOW | URL: https://www.bing.com/web/xlsc.aspx?dl=1&f=8 | IP: 
2025-07-13 15:05:20,862 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=f464bbbc-d762-4b68-a469-113679285df2 | IP: 
2025-07-13 15:05:20,880 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=f464bbbc-d762-4b68-a469-113679285df2 | IP: 
2025-07-13 15:05:21,088 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:21,093 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:21,145 - INFO - Action: ALLOW | URL: https://edge.microsoft.com/entityextractiontemplates/api/v1/assets/find-assets?name=signal_triggers&version=1.34.*&channel=stable&key=d414dd4f9db345fa8003e32adc81b362 | IP: 
2025-07-13 15:05:21,160 - INFO - Action: ALLOW | URL: https://edge.microsoft.com/entityextractiontemplates/api/v1/assets/find-assets?name=signal_triggers&version=1.34.*&channel=stable&key=d414dd4f9db345fa8003e32adc81b362 | IP: 
2025-07-13 15:05:21,579 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=f464bbbc-d762-4b68-a469-113679285df2 | IP: 
2025-07-13 15:05:21,588 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=f464bbbc-d762-4b68-a469-113679285df2 | IP: 
2025-07-13 15:05:21,844 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:21,853 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:22,384 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=f464bbbc-d762-4b68-a469-113679285df2 | IP: 
2025-07-13 15:05:22,390 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=f464bbbc-d762-4b68-a469-113679285df2 | IP: 
2025-07-13 15:05:22,417 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:22,430 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:22,822 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:22,829 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:25,105 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:25,119 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:25,348 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=f464bbbc-d762-4b68-a469-113679285df2 | IP: 
2025-07-13 15:05:25,354 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=f464bbbc-d762-4b68-a469-113679285df2 | IP: 
2025-07-13 15:05:26,406 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:26,413 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:26,950 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:26,957 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:27,854 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=f464bbbc-d762-4b68-a469-113679285df2 | IP: 
2025-07-13 15:05:27,861 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=f464bbbc-d762-4b68-a469-113679285df2 | IP: 
2025-07-13 15:05:29,176 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=f464bbbc-d762-4b68-a469-113679285df2 | IP: 
2025-07-13 15:05:29,183 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=f464bbbc-d762-4b68-a469-113679285df2 | IP: 
2025-07-13 15:05:29,557 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:29,564 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:30,201 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=f464bbbc-d762-4b68-a469-113679285df2 | IP: 
2025-07-13 15:05:30,207 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=f464bbbc-d762-4b68-a469-113679285df2 | IP: 
2025-07-13 15:05:30,622 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:30,629 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:31,671 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:31,679 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:32,222 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:32,228 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:32,525 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=f464bbbc-d762-4b68-a469-113679285df2 | IP: 
2025-07-13 15:05:32,530 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=f464bbbc-d762-4b68-a469-113679285df2 | IP: 
2025-07-13 15:05:32,955 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:32,961 - INFO - Action: ALLOW | URL: https://nleditor.osi.office.net/NLEditor/TileCheck/V1 | IP: 
2025-07-13 15:05:33,938 - INFO - Action: ALLOW | URL: https://turing-writingassistance.edge.microsoft.com/textprediction-v2/en-v2-nas/?session_id=f464bbbc-d762-4b68-a469-113679285df2 | IP: 
